,Source,DeviceId,t_nano,t_sec,MemKind,Bytes,MegaBytes,OpType
3030,cusz_r2r_4gpu_10iter-each.json,2,18498947413,18.498947413,1,4096,0.00390625,allocation
3031,cusz_r2r_4gpu_10iter-each.json,2,18498960488,18.498960488,1,2304,0.002197265625,allocation
3032,cusz_r2r_4gpu_10iter-each.json,2,18498978872,18.498978872000002,1,78128,0.0745086669921875,allocation
3033,cusz_r2r_4gpu_10iter-each.json,2,18499000410,18.49900041,1,78128,0.0745086669921875,allocation
3034,cusz_r2r_4gpu_10iter-each.json,2,18499019255,18.499019255,1,78128,0.0745086669921875,allocation
3035,cusz_r2r_4gpu_10iter-each.json,2,18499305666,18.499305666,2,50000000,47.6837158203125,allocation
3036,cusz_r2r_4gpu_10iter-each.json,2,18499613779,18.499613779,2,864,0.000823974609375,allocation
3037,cusz_r2r_4gpu_10iter-each.json,2,18502691444,18.502691444,2,-25000000,-23.84185791015625,deallocation
3038,cusz_r2r_4gpu_10iter-each.json,2,18502870168,18.502870168,2,-20004,-0.019077301025390625,deallocation
3039,cusz_r2r_4gpu_10iter-each.json,2,18502876932,18.502876932,2,-25000000,-23.84185791015625,deallocation
3040,cusz_r2r_4gpu_10iter-each.json,2,18503068480,18.50306848,2,-25000000,-23.84185791015625,deallocation
3041,cusz_r2r_4gpu_10iter-each.json,2,18503186645,18.503186645,2,-100000000,-95.367431640625,deallocation
3042,cusz_r2r_4gpu_10iter-each.json,2,18503374590,18.50337459,2,-4096,-0.00390625,deallocation
3043,cusz_r2r_4gpu_10iter-each.json,2,18503379565,18.503379565,2,-4096,-0.00390625,deallocation
3044,cusz_r2r_4gpu_10iter-each.json,2,18503383470,18.503383470000003,2,-2304,-0.002197265625,deallocation
3045,cusz_r2r_4gpu_10iter-each.json,2,18503388333,18.503388333,2,-78128,-0.0745086669921875,deallocation
3046,cusz_r2r_4gpu_10iter-each.json,2,18503393211,18.503393211000002,2,-78128,-0.0745086669921875,deallocation
3047,cusz_r2r_4gpu_10iter-each.json,2,18503397756,18.503397756000002,2,-78128,-0.0745086669921875,deallocation
3048,cusz_r2r_4gpu_10iter-each.json,2,18503402310,18.503402310000002,2,-50000000,-47.6837158203125,deallocation
3049,cusz_r2r_4gpu_10iter-each.json,2,18503555365,18.503555365,1,-4096,-0.00390625,deallocation
3050,cusz_r2r_4gpu_10iter-each.json,2,18503566560,18.50356656,1,-4096,-0.00390625,deallocation
3051,cusz_r2r_4gpu_10iter-each.json,2,18503580759,18.503580759000002,1,-2304,-0.002197265625,deallocation
3052,cusz_r2r_4gpu_10iter-each.json,2,18503595274,18.503595274000002,1,-78128,-0.0745086669921875,deallocation
3053,cusz_r2r_4gpu_10iter-each.json,2,18503607297,18.503607297000002,1,-78128,-0.0745086669921875,deallocation
3054,cusz_r2r_4gpu_10iter-each.json,2,18503766146,18.503766146,1,-78128,-0.0745086669921875,deallocation
3055,cusz_r2r_4gpu_10iter-each.json,2,18504083844,18.504083844,2,-50000000,-47.6837158203125,deallocation
3056,cusz_r2r_4gpu_10iter-each.json,2,18504256935,18.504256935,2,-100000000,-95.367431640625,deallocation
3057,cusz_r2r_4gpu_10iter-each.json,2,18504487788,18.504487788000002,2,-103000000,-98.22845458984375,deallocation
3058,cusz_r2r_4gpu_10iter-each.json,2,18504729443,18.504729443000002,2,-50000000,-47.6837158203125,deallocation
3059,cusz_r2r_4gpu_10iter-each.json,3,18543410554,18.543410554,1,100000000,95.367431640625,allocation
3060,cusz_r2r_4gpu_10iter-each.json,3,18567586944,18.567586944000002,2,100000000,95.367431640625,allocation
3061,cusz_r2r_4gpu_10iter-each.json,3,18575979276,18.575979276,2,100000000,95.367431640625,allocation
3062,cusz_r2r_4gpu_10iter-each.json,3,18576050763,18.576050763,2,39423,0.037596702575683594,allocation
3063,cusz_r2r_4gpu_10iter-each.json,3,18576435363,18.576435363,2,16,1.52587890625e-05,allocation
3064,cusz_r2r_4gpu_10iter-each.json,3,18576509805,18.576509805,2,-16,-1.52587890625e-05,deallocation
3065,cusz_r2r_4gpu_10iter-each.json,3,18576517695,18.576517695,2,-39423,-0.037596702575683594,deallocation
3066,cusz_r2r_4gpu_10iter-each.json,3,18576532796,18.576532796000002,2,39423,0.037596702575683594,allocation
3067,cusz_r2r_4gpu_10iter-each.json,3,18576695099,18.576695099000002,2,16,1.52587890625e-05,allocation
3068,cusz_r2r_4gpu_10iter-each.json,3,18576750950,18.57675095,2,-16,-1.52587890625e-05,deallocation
3069,cusz_r2r_4gpu_10iter-each.json,3,18576757511,18.576757511,2,-39423,-0.037596702575683594,deallocation
3070,cusz_r2r_4gpu_10iter-each.json,3,18577262576,18.577262576000003,2,50000000,47.6837158203125,allocation
3071,cusz_r2r_4gpu_10iter-each.json,3,18577448785,18.577448785,2,25000000,23.84185791015625,allocation
3072,cusz_r2r_4gpu_10iter-each.json,3,18577467306,18.577467306000003,2,20004,0.019077301025390625,allocation
3073,cusz_r2r_4gpu_10iter-each.json,3,18577617558,18.577617558,2,25000000,23.84185791015625,allocation
3074,cusz_r2r_4gpu_10iter-each.json,3,18577760091,18.577760091000002,2,25000000,23.84185791015625,allocation
3075,cusz_r2r_4gpu_10iter-each.json,3,18577972102,18.577972102,2,100000000,95.367431640625,allocation
3076,cusz_r2r_4gpu_10iter-each.json,3,18577988406,18.577988406000003,2,4096,0.00390625,allocation
3077,cusz_r2r_4gpu_10iter-each.json,3,18577998717,18.577998717,2,4096,0.00390625,allocation
3078,cusz_r2r_4gpu_10iter-each.json,3,18578007615,18.578007615,2,2304,0.002197265625,allocation
3079,cusz_r2r_4gpu_10iter-each.json,3,18578016293,18.578016293,2,78128,0.0745086669921875,allocation
3080,cusz_r2r_4gpu_10iter-each.json,3,18578027437,18.578027437000003,2,78128,0.0745086669921875,allocation
3081,cusz_r2r_4gpu_10iter-each.json,3,18578036849,18.578036849,2,78128,0.0745086669921875,allocation
3082,cusz_r2r_4gpu_10iter-each.json,3,18578204835,18.578204835,2,50000000,47.6837158203125,allocation
3083,cusz_r2r_4gpu_10iter-each.json,3,18579555799,18.579555799,1,4096,0.00390625,allocation
3084,cusz_r2r_4gpu_10iter-each.json,3,18579575445,18.579575445,1,4096,0.00390625,allocation
3085,cusz_r2r_4gpu_10iter-each.json,3,18579593803,18.579593803,1,2304,0.002197265625,allocation
3086,cusz_r2r_4gpu_10iter-each.json,3,18579621046,18.579621046,1,78128,0.0745086669921875,allocation
3087,cusz_r2r_4gpu_10iter-each.json,3,18579650749,18.579650749000002,1,78128,0.0745086669921875,allocation
3088,cusz_r2r_4gpu_10iter-each.json,3,18579670070,18.579670070000002,1,78128,0.0745086669921875,allocation
3089,cusz_r2r_4gpu_10iter-each.json,3,18579859797,18.579859797,2,50000000,47.6837158203125,allocation
3090,cusz_r2r_4gpu_10iter-each.json,3,18580617511,18.580617511,2,81023,0.0772695541381836,allocation
3091,cusz_r2r_4gpu_10iter-each.json,3,18581362150,18.58136215,2,6145,0.005860328674316406,allocation
3092,cusz_r2r_4gpu_10iter-each.json,3,18581425425,18.581425425000003,2,-6145,-0.005860328674316406,deallocation
3093,cusz_r2r_4gpu_10iter-each.json,3,18581438776,18.581438776000002,2,4,3.814697265625e-06,allocation
3094,cusz_r2r_4gpu_10iter-each.json,3,18581478498,18.581478498000003,2,-4,-3.814697265625e-06,deallocation
3095,cusz_r2r_4gpu_10iter-each.json,3,18581485175,18.581485175,2,4096,0.00390625,allocation
3096,cusz_r2r_4gpu_10iter-each.json,3,18581488843,18.581488843000002,2,4096,0.00390625,allocation
3097,cusz_r2r_4gpu_10iter-each.json,3,18581492223,18.581492223,2,4096,0.00390625,allocation
3098,cusz_r2r_4gpu_10iter-each.json,3,18581495914,18.581495914,2,4096,0.00390625,allocation
3099,cusz_r2r_4gpu_10iter-each.json,3,18581499103,18.581499103000002,2,4096,0.00390625,allocation
3100,cusz_r2r_4gpu_10iter-each.json,3,18581501880,18.58150188,2,4096,0.00390625,allocation
3101,cusz_r2r_4gpu_10iter-each.json,3,18581504892,18.581504892,2,4096,0.00390625,allocation
3102,cusz_r2r_4gpu_10iter-each.json,3,18581508265,18.581508265,2,4096,0.00390625,allocation
3103,cusz_r2r_4gpu_10iter-each.json,3,18581511412,18.581511412,2,4096,0.00390625,allocation
3104,cusz_r2r_4gpu_10iter-each.json,3,18581514849,18.581514849,2,4096,0.00390625,allocation
3105,cusz_r2r_4gpu_10iter-each.json,3,18581757474,18.581757474,2,528,0.0005035400390625,allocation
3106,cusz_r2r_4gpu_10iter-each.json,3,18581776634,18.581776634,2,4,3.814697265625e-06,allocation
3107,cusz_r2r_4gpu_10iter-each.json,3,18582092569,18.582092569,2,-4,-3.814697265625e-06,deallocation
3108,cusz_r2r_4gpu_10iter-each.json,3,18582240838,18.582240838,2,-4096,-0.00390625,deallocation
3109,cusz_r2r_4gpu_10iter-each.json,3,18582246179,18.582246179000002,2,-4096,-0.00390625,deallocation
3110,cusz_r2r_4gpu_10iter-each.json,3,18582250693,18.582250693000002,2,-4096,-0.00390625,deallocation
3111,cusz_r2r_4gpu_10iter-each.json,3,18582254686,18.582254686000002,2,-4096,-0.00390625,deallocation
3112,cusz_r2r_4gpu_10iter-each.json,3,18582258348,18.582258348,2,-4096,-0.00390625,deallocation
3113,cusz_r2r_4gpu_10iter-each.json,3,18582261880,18.58226188,2,-4096,-0.00390625,deallocation
3114,cusz_r2r_4gpu_10iter-each.json,3,18582265512,18.582265512000003,2,-4096,-0.00390625,deallocation
3115,cusz_r2r_4gpu_10iter-each.json,3,18582268927,18.582268927,2,-4096,-0.00390625,deallocation
3116,cusz_r2r_4gpu_10iter-each.json,3,18582272547,18.582272547000002,2,-4096,-0.00390625,deallocation
3117,cusz_r2r_4gpu_10iter-each.json,3,18582276251,18.582276251,2,-4096,-0.00390625,deallocation
3118,cusz_r2r_4gpu_10iter-each.json,3,18582280499,18.582280499,2,-528,-0.0005035400390625,deallocation
3119,cusz_r2r_4gpu_10iter-each.json,3,18583552561,18.583552561,2,-100000000,-95.367431640625,deallocation
3120,cusz_r2r_4gpu_10iter-each.json,3,18583833070,18.58383307,2,-25000000,-23.84185791015625,deallocation
3121,cusz_r2r_4gpu_10iter-each.json,3,18583966422,18.583966422,2,-20004,-0.019077301025390625,deallocation
3122,cusz_r2r_4gpu_10iter-each.json,3,18583974902,18.583974902,2,-25000000,-23.84185791015625,deallocation
3123,cusz_r2r_4gpu_10iter-each.json,3,18584100954,18.584100954,2,-25000000,-23.84185791015625,deallocation
3124,cusz_r2r_4gpu_10iter-each.json,3,18584232150,18.584232150000002,2,-100000000,-95.367431640625,deallocation
3125,cusz_r2r_4gpu_10iter-each.json,3,18584437989,18.584437989,2,-4096,-0.00390625,deallocation
3126,cusz_r2r_4gpu_10iter-each.json,3,18584443419,18.584443419,2,-4096,-0.00390625,deallocation
3127,cusz_r2r_4gpu_10iter-each.json,3,18584447536,18.584447536000003,2,-2304,-0.002197265625,deallocation
3128,cusz_r2r_4gpu_10iter-each.json,3,18584452942,18.584452942000002,2,-78128,-0.0745086669921875,deallocation
3129,cusz_r2r_4gpu_10iter-each.json,3,18584458550,18.58445855,2,-78128,-0.0745086669921875,deallocation
3130,cusz_r2r_4gpu_10iter-each.json,3,18584463237,18.584463237,2,-78128,-0.0745086669921875,deallocation
3131,cusz_r2r_4gpu_10iter-each.json,3,18584468305,18.584468305,2,-50000000,-47.6837158203125,deallocation
3132,cusz_r2r_4gpu_10iter-each.json,3,18584661462,18.584661462,1,-4096,-0.00390625,deallocation
3133,cusz_r2r_4gpu_10iter-each.json,3,18584675447,18.584675447000002,1,-4096,-0.00390625,deallocation
3134,cusz_r2r_4gpu_10iter-each.json,3,18584694836,18.584694836,1,-2304,-0.002197265625,deallocation
3135,cusz_r2r_4gpu_10iter-each.json,3,18584713010,18.58471301,1,-78128,-0.0745086669921875,deallocation
3136,cusz_r2r_4gpu_10iter-each.json,3,18584727162,18.584727162,1,-78128,-0.0745086669921875,deallocation
3137,cusz_r2r_4gpu_10iter-each.json,3,18584957598,18.584957598000003,1,-78128,-0.0745086669921875,deallocation
3138,cusz_r2r_4gpu_10iter-each.json,3,18585311776,18.585311776,2,-50000000,-47.6837158203125,deallocation
3139,cusz_r2r_4gpu_10iter-each.json,3,18585714838,18.585714838,2,100000000,95.367431640625,allocation
3140,cusz_r2r_4gpu_10iter-each.json,3,18585915260,18.58591526,2,103000000,98.22845458984375,allocation
3141,cusz_r2r_4gpu_10iter-each.json,3,18586065238,18.586065238,2,50000000,47.6837158203125,allocation
3142,cusz_r2r_4gpu_10iter-each.json,3,18586225137,18.586225137,2,25000000,23.84185791015625,allocation
3143,cusz_r2r_4gpu_10iter-each.json,3,18586244484,18.586244484,2,20004,0.019077301025390625,allocation
3144,cusz_r2r_4gpu_10iter-each.json,3,18586394169,18.586394169000002,2,25000000,23.84185791015625,allocation
3145,cusz_r2r_4gpu_10iter-each.json,3,18586531141,18.586531141000002,2,25000000,23.84185791015625,allocation
3146,cusz_r2r_4gpu_10iter-each.json,3,18586741075,18.586741075000003,2,100000000,95.367431640625,allocation
3147,cusz_r2r_4gpu_10iter-each.json,3,18586756125,18.586756125,2,4096,0.00390625,allocation
3148,cusz_r2r_4gpu_10iter-each.json,3,18586765979,18.586765979000003,2,4096,0.00390625,allocation
3149,cusz_r2r_4gpu_10iter-each.json,3,18586773590,18.58677359,2,2304,0.002197265625,allocation
3150,cusz_r2r_4gpu_10iter-each.json,3,18586781963,18.586781963,2,78128,0.0745086669921875,allocation
3151,cusz_r2r_4gpu_10iter-each.json,3,18586792614,18.586792614,2,78128,0.0745086669921875,allocation
3152,cusz_r2r_4gpu_10iter-each.json,3,18586802463,18.586802463,2,78128,0.0745086669921875,allocation
3153,cusz_r2r_4gpu_10iter-each.json,3,18587043663,18.587043663000003,2,50000000,47.6837158203125,allocation
3154,cusz_r2r_4gpu_10iter-each.json,3,18588184214,18.588184214,1,4096,0.00390625,allocation
3155,cusz_r2r_4gpu_10iter-each.json,3,18588202219,18.588202219000003,1,4096,0.00390625,allocation
3156,cusz_r2r_4gpu_10iter-each.json,3,18588216145,18.588216145,1,2304,0.002197265625,allocation
3157,cusz_r2r_4gpu_10iter-each.json,3,18588235582,18.588235582000003,1,78128,0.0745086669921875,allocation
3158,cusz_r2r_4gpu_10iter-each.json,3,18588257004,18.588257004000003,1,78128,0.0745086669921875,allocation
3159,cusz_r2r_4gpu_10iter-each.json,3,18588275402,18.588275402,1,78128,0.0745086669921875,allocation
3160,cusz_r2r_4gpu_10iter-each.json,3,18588496109,18.588496109,2,50000000,47.6837158203125,allocation
3161,cusz_r2r_4gpu_10iter-each.json,3,18588803491,18.588803491,2,864,0.000823974609375,allocation
3162,cusz_r2r_4gpu_10iter-each.json,3,18591898097,18.591898097,2,-25000000,-23.84185791015625,deallocation
3163,cusz_r2r_4gpu_10iter-each.json,3,18592071842,18.592071842000003,2,-20004,-0.019077301025390625,deallocation
3164,cusz_r2r_4gpu_10iter-each.json,3,18592078782,18.592078782,2,-25000000,-23.84185791015625,deallocation
3165,cusz_r2r_4gpu_10iter-each.json,3,18592286573,18.592286573000003,2,-25000000,-23.84185791015625,deallocation
3166,cusz_r2r_4gpu_10iter-each.json,3,18592410833,18.592410833000002,2,-100000000,-95.367431640625,deallocation
3167,cusz_r2r_4gpu_10iter-each.json,3,18592612742,18.592612742,2,-4096,-0.00390625,deallocation
3168,cusz_r2r_4gpu_10iter-each.json,3,18592618019,18.592618019,2,-4096,-0.00390625,deallocation
3169,cusz_r2r_4gpu_10iter-each.json,3,18592622403,18.592622403,2,-2304,-0.002197265625,deallocation
3170,cusz_r2r_4gpu_10iter-each.json,3,18592627492,18.592627492000002,2,-78128,-0.0745086669921875,deallocation
3171,cusz_r2r_4gpu_10iter-each.json,3,18592632752,18.592632752,2,-78128,-0.0745086669921875,deallocation
3172,cusz_r2r_4gpu_10iter-each.json,3,18592637362,18.592637362,2,-78128,-0.0745086669921875,deallocation
3173,cusz_r2r_4gpu_10iter-each.json,3,18592642042,18.592642042,2,-50000000,-47.6837158203125,deallocation
3174,cusz_r2r_4gpu_10iter-each.json,3,18592815028,18.592815028,1,-4096,-0.00390625,deallocation
3175,cusz_r2r_4gpu_10iter-each.json,3,18592827510,18.592827510000003,1,-4096,-0.00390625,deallocation
3176,cusz_r2r_4gpu_10iter-each.json,3,18592842936,18.592842936,1,-2304,-0.002197265625,deallocation
3177,cusz_r2r_4gpu_10iter-each.json,3,18592857562,18.592857562000003,1,-78128,-0.0745086669921875,deallocation
3178,cusz_r2r_4gpu_10iter-each.json,3,18592870428,18.592870428,1,-78128,-0.0745086669921875,deallocation
3179,cusz_r2r_4gpu_10iter-each.json,3,18593030167,18.593030167000002,1,-78128,-0.0745086669921875,deallocation
3180,cusz_r2r_4gpu_10iter-each.json,3,18593370391,18.593370391,2,-50000000,-47.6837158203125,deallocation
3181,cusz_r2r_4gpu_10iter-each.json,3,18593543284,18.593543284000003,2,-100000000,-95.367431640625,deallocation
3182,cusz_r2r_4gpu_10iter-each.json,3,18593805130,18.59380513,2,-103000000,-98.22845458984375,deallocation
3183,cusz_r2r_4gpu_10iter-each.json,3,18594013188,18.594013188,2,-50000000,-47.6837158203125,deallocation
3184,cusz_r2r_4gpu_10iter-each.json,0,18633016248,18.633016248,1,100000000,95.367431640625,allocation
3185,cusz_r2r_4gpu_10iter-each.json,0,18656920805,18.656920805000002,2,100000000,95.367431640625,allocation
3186,cusz_r2r_4gpu_10iter-each.json,0,18665291029,18.665291029000002,2,100000000,95.367431640625,allocation
3187,cusz_r2r_4gpu_10iter-each.json,0,18665358897,18.665358897,2,39423,0.037596702575683594,allocation
3188,cusz_r2r_4gpu_10iter-each.json,0,18665743277,18.665743277,2,16,1.52587890625e-05,allocation
3189,cusz_r2r_4gpu_10iter-each.json,0,18665812016,18.665812016,2,-16,-1.52587890625e-05,deallocation
3190,cusz_r2r_4gpu_10iter-each.json,0,18665819606,18.665819606,2,-39423,-0.037596702575683594,deallocation
3191,cusz_r2r_4gpu_10iter-each.json,0,18665832809,18.665832809,2,39423,0.037596702575683594,allocation
3192,cusz_r2r_4gpu_10iter-each.json,0,18665994091,18.665994091,2,16,1.52587890625e-05,allocation
3193,cusz_r2r_4gpu_10iter-each.json,0,18666045151,18.666045151000002,2,-16,-1.52587890625e-05,deallocation
3194,cusz_r2r_4gpu_10iter-each.json,0,18666050420,18.66605042,2,-39423,-0.037596702575683594,deallocation
3195,cusz_r2r_4gpu_10iter-each.json,0,18666511948,18.666511948,2,50000000,47.6837158203125,allocation
3196,cusz_r2r_4gpu_10iter-each.json,0,18666675069,18.666675069,2,25000000,23.84185791015625,allocation
3197,cusz_r2r_4gpu_10iter-each.json,0,18666690373,18.666690373,2,20004,0.019077301025390625,allocation
3198,cusz_r2r_4gpu_10iter-each.json,0,18666828207,18.666828207000002,2,25000000,23.84185791015625,allocation
3199,cusz_r2r_4gpu_10iter-each.json,0,18666969304,18.666969304000002,2,25000000,23.84185791015625,allocation
3200,cusz_r2r_4gpu_10iter-each.json,0,18667190506,18.667190506,2,100000000,95.367431640625,allocation
3201,cusz_r2r_4gpu_10iter-each.json,0,18667209261,18.667209261,2,4096,0.00390625,allocation
3202,cusz_r2r_4gpu_10iter-each.json,0,18667218699,18.667218699000003,2,4096,0.00390625,allocation
3203,cusz_r2r_4gpu_10iter-each.json,0,18667225970,18.66722597,2,2304,0.002197265625,allocation
3204,cusz_r2r_4gpu_10iter-each.json,0,18667235510,18.66723551,2,78128,0.0745086669921875,allocation
3205,cusz_r2r_4gpu_10iter-each.json,0,18667246564,18.667246564000003,2,78128,0.0745086669921875,allocation
3206,cusz_r2r_4gpu_10iter-each.json,0,18667255955,18.667255955,2,78128,0.0745086669921875,allocation
3207,cusz_r2r_4gpu_10iter-each.json,0,18667410020,18.667410020000002,2,50000000,47.6837158203125,allocation
3208,cusz_r2r_4gpu_10iter-each.json,0,18668794813,18.668794813,1,4096,0.00390625,allocation
3209,cusz_r2r_4gpu_10iter-each.json,0,18668815367,18.668815367,1,4096,0.00390625,allocation
3210,cusz_r2r_4gpu_10iter-each.json,0,18668835401,18.668835401000003,1,2304,0.002197265625,allocation
3211,cusz_r2r_4gpu_10iter-each.json,0,18668864694,18.668864694,1,78128,0.0745086669921875,allocation
3212,cusz_r2r_4gpu_10iter-each.json,0,18668898379,18.668898379,1,78128,0.0745086669921875,allocation
3213,cusz_r2r_4gpu_10iter-each.json,0,18668920223,18.668920223,1,78128,0.0745086669921875,allocation
3214,cusz_r2r_4gpu_10iter-each.json,0,18669102889,18.669102889,2,50000000,47.6837158203125,allocation
3215,cusz_r2r_4gpu_10iter-each.json,0,18669861373,18.669861373,2,81023,0.0772695541381836,allocation
3216,cusz_r2r_4gpu_10iter-each.json,0,18670589642,18.670589642,2,6145,0.005860328674316406,allocation
3217,cusz_r2r_4gpu_10iter-each.json,0,18670650717,18.670650717,2,-6145,-0.005860328674316406,deallocation
3218,cusz_r2r_4gpu_10iter-each.json,0,18670662642,18.670662642,2,4,3.814697265625e-06,allocation
3219,cusz_r2r_4gpu_10iter-each.json,0,18670699565,18.670699565,2,-4,-3.814697265625e-06,deallocation
3220,cusz_r2r_4gpu_10iter-each.json,0,18670705563,18.670705563000002,2,4096,0.00390625,allocation
3221,cusz_r2r_4gpu_10iter-each.json,0,18670709472,18.670709472000002,2,4096,0.00390625,allocation
3222,cusz_r2r_4gpu_10iter-each.json,0,18670712624,18.670712624,2,4096,0.00390625,allocation
3223,cusz_r2r_4gpu_10iter-each.json,0,18670715505,18.670715505,2,4096,0.00390625,allocation
3224,cusz_r2r_4gpu_10iter-each.json,0,18670717967,18.670717967,2,4096,0.00390625,allocation
3225,cusz_r2r_4gpu_10iter-each.json,0,18670720659,18.670720659,2,4096,0.00390625,allocation
3226,cusz_r2r_4gpu_10iter-each.json,0,18670723415,18.670723415,2,4096,0.00390625,allocation
3227,cusz_r2r_4gpu_10iter-each.json,0,18670726171,18.670726171000002,2,4096,0.00390625,allocation
3228,cusz_r2r_4gpu_10iter-each.json,0,18670729453,18.670729453,2,4096,0.00390625,allocation
3229,cusz_r2r_4gpu_10iter-each.json,0,18670732164,18.670732164,2,4096,0.00390625,allocation
3230,cusz_r2r_4gpu_10iter-each.json,0,18670966335,18.670966335000003,2,528,0.0005035400390625,allocation
3231,cusz_r2r_4gpu_10iter-each.json,0,18670983021,18.670983021,2,4,3.814697265625e-06,allocation
3232,cusz_r2r_4gpu_10iter-each.json,0,18671296742,18.671296742000003,2,-4,-3.814697265625e-06,deallocation
3233,cusz_r2r_4gpu_10iter-each.json,0,18671444073,18.671444073,2,-4096,-0.00390625,deallocation
3234,cusz_r2r_4gpu_10iter-each.json,0,18671448567,18.671448567000002,2,-4096,-0.00390625,deallocation
3235,cusz_r2r_4gpu_10iter-each.json,0,18671452478,18.671452478000003,2,-4096,-0.00390625,deallocation
3236,cusz_r2r_4gpu_10iter-each.json,0,18671455949,18.671455949000002,2,-4096,-0.00390625,deallocation
3237,cusz_r2r_4gpu_10iter-each.json,0,18671459356,18.671459356,2,-4096,-0.00390625,deallocation
3238,cusz_r2r_4gpu_10iter-each.json,0,18671462678,18.671462678,2,-4096,-0.00390625,deallocation
3239,cusz_r2r_4gpu_10iter-each.json,0,18671466020,18.67146602,2,-4096,-0.00390625,deallocation
3240,cusz_r2r_4gpu_10iter-each.json,0,18671469360,18.67146936,2,-4096,-0.00390625,deallocation
3241,cusz_r2r_4gpu_10iter-each.json,0,18671472650,18.671472650000002,2,-4096,-0.00390625,deallocation
3242,cusz_r2r_4gpu_10iter-each.json,0,18671475981,18.671475981,2,-4096,-0.00390625,deallocation
3243,cusz_r2r_4gpu_10iter-each.json,0,18671479411,18.671479411,2,-528,-0.0005035400390625,deallocation
3244,cusz_r2r_4gpu_10iter-each.json,0,18672729192,18.672729192000002,2,-100000000,-95.367431640625,deallocation
3245,cusz_r2r_4gpu_10iter-each.json,0,18672985094,18.672985094,2,-25000000,-23.84185791015625,deallocation
3246,cusz_r2r_4gpu_10iter-each.json,0,18673108919,18.673108919,2,-20004,-0.019077301025390625,deallocation
3247,cusz_r2r_4gpu_10iter-each.json,0,18673121048,18.673121048000002,2,-25000000,-23.84185791015625,deallocation
3248,cusz_r2r_4gpu_10iter-each.json,0,18673237804,18.673237804000003,2,-25000000,-23.84185791015625,deallocation
3249,cusz_r2r_4gpu_10iter-each.json,0,18673358337,18.673358337,2,-100000000,-95.367431640625,deallocation
3250,cusz_r2r_4gpu_10iter-each.json,0,18673548843,18.673548843000003,2,-4096,-0.00390625,deallocation
3251,cusz_r2r_4gpu_10iter-each.json,0,18673553693,18.673553693000002,2,-4096,-0.00390625,deallocation
3252,cusz_r2r_4gpu_10iter-each.json,0,18673557804,18.673557804,2,-2304,-0.002197265625,deallocation
3253,cusz_r2r_4gpu_10iter-each.json,0,18673563146,18.673563146000003,2,-78128,-0.0745086669921875,deallocation
3254,cusz_r2r_4gpu_10iter-each.json,0,18673568638,18.673568638000003,2,-78128,-0.0745086669921875,deallocation
3255,cusz_r2r_4gpu_10iter-each.json,0,18673573047,18.673573047,2,-78128,-0.0745086669921875,deallocation
3256,cusz_r2r_4gpu_10iter-each.json,0,18673577072,18.673577072,2,-50000000,-47.6837158203125,deallocation
3257,cusz_r2r_4gpu_10iter-each.json,0,18673743877,18.673743877,1,-4096,-0.00390625,deallocation
3258,cusz_r2r_4gpu_10iter-each.json,0,18673755927,18.673755927000002,1,-4096,-0.00390625,deallocation
3259,cusz_r2r_4gpu_10iter-each.json,0,18673775071,18.673775071,1,-2304,-0.002197265625,deallocation
3260,cusz_r2r_4gpu_10iter-each.json,0,18673793753,18.673793753,1,-78128,-0.0745086669921875,deallocation
3261,cusz_r2r_4gpu_10iter-each.json,0,18673807907,18.673807907,1,-78128,-0.0745086669921875,deallocation
3262,cusz_r2r_4gpu_10iter-each.json,0,18674046584,18.674046584000003,1,-78128,-0.0745086669921875,deallocation
3263,cusz_r2r_4gpu_10iter-each.json,0,18674382318,18.674382318000003,2,-50000000,-47.6837158203125,deallocation
3264,cusz_r2r_4gpu_10iter-each.json,0,18674788544,18.674788544000002,2,100000000,95.367431640625,allocation
3265,cusz_r2r_4gpu_10iter-each.json,0,18674995377,18.674995377000002,2,103000000,98.22845458984375,allocation
3266,cusz_r2r_4gpu_10iter-each.json,0,18675154335,18.675154335000002,2,50000000,47.6837158203125,allocation
3267,cusz_r2r_4gpu_10iter-each.json,0,18675302125,18.675302125,2,25000000,23.84185791015625,allocation
3268,cusz_r2r_4gpu_10iter-each.json,0,18675319802,18.675319802,2,20004,0.019077301025390625,allocation
3269,cusz_r2r_4gpu_10iter-each.json,0,18675456750,18.675456750000002,2,25000000,23.84185791015625,allocation
3270,cusz_r2r_4gpu_10iter-each.json,0,18675590973,18.675590973000002,2,25000000,23.84185791015625,allocation
3271,cusz_r2r_4gpu_10iter-each.json,0,18675805547,18.675805547,2,100000000,95.367431640625,allocation
3272,cusz_r2r_4gpu_10iter-each.json,0,18675820848,18.675820848,2,4096,0.00390625,allocation
3273,cusz_r2r_4gpu_10iter-each.json,0,18675830745,18.675830745000003,2,4096,0.00390625,allocation
3274,cusz_r2r_4gpu_10iter-each.json,0,18675838574,18.675838574,2,2304,0.002197265625,allocation
3275,cusz_r2r_4gpu_10iter-each.json,0,18675846461,18.675846461000003,2,78128,0.0745086669921875,allocation
3276,cusz_r2r_4gpu_10iter-each.json,0,18675856084,18.675856084,2,78128,0.0745086669921875,allocation
3277,cusz_r2r_4gpu_10iter-each.json,0,18675865794,18.675865794,2,78128,0.0745086669921875,allocation
3278,cusz_r2r_4gpu_10iter-each.json,0,18676030051,18.676030051,2,50000000,47.6837158203125,allocation
